status, county, narrative
fatality,,"2022 2nd Quarter Fatalities/Near FatalitiesApril 1 to June 30, 2022FatalitiesBucks"
fatality,Bucks,"1.) A 3-month-old male child died on January 7, 2022, as a result of serious physicalneglect. The Department of Human Services, Office of Children, Youth, and Families’Southeast Regional Office indicated the report on April 21, 2022, naming the victimchild’s mother, father, and maternal grandmother as the perpetrators. On the date of theincident, emergency services responded to a call that the victim child was in cardiacarrest. The child was transported to the hospital and pronounced dead. Illegalsubstances and drug paraphernalia were found in the room when emergency servicesresponded to the home. An autopsy revealed the cause of death was ingestion of anillegal substance. It was determined through the investigation that the maternalgrandmother violated a safety plan in place which required visits with the child’s motherand father to be supervised; the mother and the father were left unsupervised with thechild in their home with an illegal substances and drug paraphernalia present. As theresult of the safety assessment completed, the one other child in the home at the time ofthe incident was placed in kinship foster care and services were provided. At the timethe report was indicated, the criminal investigation was pending. The family waspreviously known to child welfare."
fatality,Bucks,"2.) A 13-year-old male child died on May 6, 2022, as a result of physical abuse. BucksCounty Children and Youth Social Services Agency indicated the report on June 23,2022, naming the victim child’s mother as the perpetrator. On the date of the incident,the victim child and a sibling died as the result of a gunshot wound. It was determinedthrough the investigation that the mother shot the child and the child’s sibling. There wasone other child in the home at the time of the incident who also died as a result of thisincident. The sibling was also the subject of a fatality report. There were no servicesprovided. At the time the report was indicated, the mother had been criminally charged.The family had no prior documented child welfare involvement."
fatality,Bucks,"3.) A 9-year-old male child died on May 6, 2022, as a result of physical abuse. BucksCounty Children and Youth Social Services Agency indicated the report on June 23,2022, naming the victim child’s mother as the perpetrator. On the date of the incident,the victim child and a sibling died as the result of a gunshot wound. It was determinedthrough the investigation that the mother shot the child and the child’s sibling. There wasone other child in the home at the time of the incident who also died as a result of thisincident. The sibling was also the subject of a fatality report. There were no servicesprovided. At the time the report was indicated, the mother had been criminally charged.The family had no prior documented child welfare involvement.Cambria"
fatality,Cambria,"4.) A 14-month-old female child died on April 1, 2022, as a result of physical abuse. CambriaCounty Children and Youth Services indicated the report on May 20, 2022, naming thevictim child’s mother as the perpetrator. On the date of the incident, it was reported athud was heard, and the victim child was found by the mother not breathing and incardiac arrest. Emergency services were contacted, and the child was transported to thelocal hospital and subsequently pronounced dead. An autopsy revealed the child died asa result of exsanguination and blunt force trauma and the death was ruled a homicide. Itwas determined through the investigation that the mother caused the death of the child.1December 28, 20222022 2nd Quarter Fatalities/Near FatalitiesApril 1 to June 30, 2022There were no other children in the home at the time of the incident and no serviceswere provided. At the time the report was indicated, the mother had been criminallycharged. The family was previously known to child welfare.Chester"
fatality,Chester,"5.) A 4-year-old male child died on February 28, 2022, as a result of serious physicalneglect. Chester County Department of Human Services indicated the report on April 20,2022, naming the victim child’s bother as the perpetrator. On the date of the incident, itwas reported the victim child was found by a household member dead in the brother’sroom as the result of a gunshot wound and emergency services were contacted. It wasdetermined through the investigation that the brother owned the firearm that wasunsecured and accessible to the child. As the result of the safety assessmentcompleted, the two other children in the home at the time of the incident remained in thecare of the mother and no services were provided. At the time the report was indicated,the brother had been criminally charged. The family had no prior documented childwelfare involvement"
fatality,Chester,"6.) A 13-year-old male child died on April 22, 2022, as a result of physical abuse. ChesterCounty Department of Human Services indicated the report on May 31, 2022, namingthe victim child’s father as the perpetrator. On the date of the incident, a wellness checkwas completed at the family home and the victim child was found dead as well as thechild’s mother and father. The child died as the result of multiple gunshot wounds. It wasdetermined through the investigation that the father shot and killed the mother and thechild and then killed himself. There were no other children in the home at the time of theincident and no services were provided. At the time the report was indicated, no criminalcharges had been filed. The family had no prior documented child welfare involvement.Dauphin"
fatality,Dauphin,"7.) A 2-month-old male child died on February 25, 2022, as a result of physical abuse.Dauphin County Social Services for Children and Youth indicated the report on April 6,2022, naming the victim child’s mother as the perpetrator. On the date of the incident,the victim child was found unresponsive, and the mother contacted emergency medicalservices. The child was pronounced dead, and it was determined the child had beendeceased for several hours. An autopsy revealed the preliminary cause of death wasdetermined to be asphyxiation. It was determined through the investigation that themother was under the influence of illegal substances and alcohol at the time of theincident. As the result of the safety assessment completed, the one other child in thehome at the time of the incident was placed in kinship care and services were provided.At the time the report was indicated, the criminal investigation was pending. The familywas previously known to child welfare."
fatality,Dauphin,"8.) An 11-year-old male child died on April 5, 2022, as a result of serious physical neglect.Dauphin County Social Services for Children and Youth indicated the report on June 3,2022, naming the victim child’s maternal uncle as the perpetrator. On the date of theincident, it was reported the victim child was found unresponsive in the home andemergency services were contacted; the child was transported to the hospital and wasdead upon arrival. A toxicology screening revealed the child tested positive for an illegalsubstance. It was determined through the investigation that the maternal uncle admittedto using the illegal substance on the date of the incident. There were no other children inthe home at the time of the incident and the family received services. At the time the2December 28, 20222022 2nd Quarter Fatalities/Near FatalitiesApril 1 to June 30, 2022report was indicated, the criminal investigation was pending. The family was previouslyknown to child welfare.Delaware"
fatality,Delaware,"9.) A 4-year-old female child died on April 5, 2022, as a result of serious physical neglect.Delaware County Children and Youth Services indicated the report on June 3, 2022,naming the victim child’s father and a family friend as the perpetrators. On the date ofthe incident, the victim child suffered a gunshot wound to the abdomen. The child diedas a result of gunshot wound sustained. It was determined through the investigation, thatwhile in the care of the father and the family friend the child was not properly secured inthe car seat which left the child accessibility to the unsecured gun in the vehicle at thetime of the incident. As the result of the safety assessment completed, the three otherchildren in the home at the time of the incident remained in the home and no serviceswere provided. At the time the report was indicated, the criminal investigation waspending. The family was previously known to child welfare.Franklin"
fatality,Franklin,"10.) A 6-day-old male child died on May 26, 2021, as a result of physical abuse. FranklinCounty Children and Youth Services indicated the report on May 5, 2022, naming thevictim child’s mother and father as the perpetrators. On the date of the incident, it wasreported the mother fell asleep while feeding the victim child and the child becameunresponsive. Emergency services were contacted, and the child was transported tothe hospital and pronounced dead. The results of the autopsy were received in April2022, which revealed the child died as a result of positional asphyxia. It was determinedthrough the investigation that the mother and the father were under the influence ofillegal substances at the time of the incident. As the result of the safety assessmentcompleted, the one other child in the home at the time of the incident was placed infoster care and services were provided. At the time the report was indicated, the motherand the father had been criminally charged. The family was previously known to childwelfare.Luzerne"
fatality,Luzerne,"11.) A 17-year-old female child died on December 30, 2021, as a result of physical abuse.Luzerne County Children and Youth Agency indicated the report on April 21, 2022,naming the victim child’s mother and mother’s paramour as the perpetrators. On thedate of the incident, the victim child died as the result of an illegal substance overdose.It was determined through the investigation, that the mother’s paramour provided theillegal substances to the child and the mother was aware the child was using illegalsubstances and assisted in payment for the illegal substances. As the result of thesafety assessment completed, the two other children in the home at the time of theincident were placed in kinship care and the other child in the home at the time of theincident was placed with their respective father. The family received services. At thetime the report was indicated, the mother’s paramour had been criminally charged andthe mother’s criminal investigation was pending. The family was previously known tochild welfare.Lycoming"
fatality,Lycoming,"12.) A 5-year-old female child died on August 11, 2017, as a result of physical abuse.Lycoming County Children and Youth Services indicated the report on June 10, 2022,3December 28, 20222022 2nd Quarter Fatalities/Near FatalitiesApril 1 to June 30, 2022naming the victim child’s mother, the mother’s paramour, and two other householdmembers as the perpetrators. On November 7, 2021, it was reported the remains of thevictim child and a sibling were found buried in the yard of the family home. It wasdetermined through the investigation that the child died and was buried in the yard inAugust 2017; the mother’s paramour starved and tortured the child, the motheradmitted to being involved in the acts that led to the child’s death, and the two otherhousehold members were aware the child was dead and buried in the yard. As theresult of the safety assessment completed, the one other child in the home at the timeof the incident was placed in foster care and the sibling in the home at the time of theincident also died as a result of the incident. The sibling was also the subject of afatality report. The family received services. At the time the report was indicated, themother, the mother’s paramour, and the two other household members had beencriminally charged. The family was previously known to child welfare."
fatality,Lycoming,"13.) A 6-year-old female child died on May, 10, 2016, as a result of serious physical abuse.Lycoming County Children and Youth Services indicated the report on May 19, 2022,naming the victim child’s mother, the mother’s paramour, and two other householdmembers as the perpetrators. On November 7, 2021, it was reported the remains of thevictim child and a sibling were found buried in the yard of the family home. It wasdetermined through the investigation that the child died and was buried in the yard inMay 2016; the mother’s paramour starved and tortured the child, the mother admitted tobeing involved in the acts that led to the child’s death, and the two other householdmembers were aware the child was dead and buried in the yard. As the result of thesafety assessment completed, the one other child in the home at the time of theincident was placed in foster care and the sibling in the home at the time of the incidentalso died as a result of the incident. The sibling was also the subject of a fatality report.The family received services. At the time the report was indicated, the mother, themother’s paramour, and the two other household members had been criminallycharged. The family was previously known to child welfare.Montgomery"
fatality,Montgomery,"14.) A 1-month-old male child died on March 3, 2022, as a result of physical abuse.Montgomery County Office of Children and Youth indicated the report on April 4, 2022,naming the victim child’s mother and father as the perpetrators. On the date of theincident, the mother and the father brought the victim child to the hospital due to thechild having a decreased appetite and appearing pale. The child presented at thehospital in cardiac arrest and cardiopulmonary resuscitation was initiated. Medicaltesting revealed a subdermal hemorrhaging of the brain and spine, retinalhemorrhaging, and fractures of the ribs, arm, and leg in various stages of healing. Thechild died as a result of the injuries sustained which were determined to be the result ofnon-accidental trauma. It was determined through the investigation that the fatheradmitted to causing the injuries to the child and the mother was aware the father wascausing the injuries to the child and did not intervene. There were no other children inthe home at the time of the incident and no services were provided. At the time thereport was indicated, the criminal investigation was pending. The family had no priordocumented child welfare involvement.Monroe"
fatality,Monfroe,"15.) A 3-month-old male child died on August 1, 2021, as a result of physical abuse. MonroeCounty Children and Youth Services indicated the report on May 10, 2022, naming the4December 28, 20222022 2nd Quarter Fatalities/Near FatalitiesApril 1 to June 30, 2022victim child’s father as the perpetrator. On the date of the incident, it was reported thevictim child was found unresponsive by the father and emergency medical serviceswere contacted; the child was transported to the hospital and subsequently pronounceddead. An autopsy revealed the child died as a result of blunt force trauma to the head. Itwas determined through the investigation, that the father was the sole caregiver of thechild at the time of the incident. There were no other children in the home at the time ofthe incident and no services were provided. At the time the report was indicated, thefather had been criminally charged. The family was previously known to child welfare.Northumberland"
fatality,Northumberland,"16.) A 4-year-old female child died on January 9, 2020, as a result of serious physicalneglect. Northumberland County Children and Youth Services indicated the report onJune 10, 2022, naming the victim child’s mother, father, and an unrelated householdmember as the perpetrators. On the date of the incident, the victim child was found bythe mother and the father to have vomited and aspirated on the vomit and emergencyservices were contacted. The child was transported to the hospital and pronounceddead. A toxicology screening revealed the child tested positive for a prescriptionmedication and an over-the-counter medication. It was determined through the criminalinvestigation, that the mother, the father, and the unrelated household member wereresponsible for causing the death of child due to an overdose. There were no otherchildren in the home at the time of the incident and no services were provided. At thetime the report was indicated, the mother, the father, and the male household memberhad been criminally charged. The family was previously known to child welfare.Philadelphia"
fatality,Philadelphia,"17.) A 17-month-old female child died on March 6, 2022, as a result of serious physicalneglect. Philadelphia Department of Human Services indicated the report on April 28,2022, naming the victim child’s mother as the perpetrator. On the date of the incident,the victim child was found unresponsive by the mother and was transported byemergency medical services to the local children’s hospital where the child waspronounced dead. A toxicology screening revealed the child tested positive for an illegalsubstance. It was determined through the investigation that the mother was the solecaregiver of the child at the time of incident. There were no other children in the homeat the time of the incident and services were provided. At the time the report wasindicated, no criminal charges had been filed. The family was previously known to childwelfare."
