status, county, narrative
fatality,,"2020 3rd Quarter Fatalities/Near FatalitiesJuly 1 to September 30, 2020FatalitiesAdams"
fatality,Adams,"1. A 15-month-old female child died on May 31, 2020, as a result of physicalabuse. Adams County Children and Youth Services (ACCYS) indicated thereport on July 22, 2020, naming the victim child’s mother as theperpetrator. On the date of the incident, the victim child was taken to thelocal hospital emergency room due to being unresponsive. The motherreported the child fell from her arms and became unresponsive. The childhad an acute subdural hemorrhage and an acute right mid-shaft claviclefracture. The injuries sustained by the child were inconsistent with themother’s report. The child later died as the result of the injuries sustained.The mother admitted during the investigation to causing the injuries to thechild. As the result of the safety assessment completed, the one other childin the home at the time of the incident was placed in foster care and serviceswere provided. At the time the report was indicated, the mother wascriminally charged. The family was previously known to child welfare. InAugust 2017, January 2019, and May 2020, ACCYS received three generalprotective services (GPS) reports regarding parental substance use, lack ofmedical care, lack of a caregiver, and conduct of a parent that places childat risk which were determined valid and no services were provided. InFebruary 2019, ACCYS received a GPS report regarding parental substanceuse which was determined valid and services were provided.Allegheny"
fatality,Allegheny,"2. A 3-year-old female child died on June 9, 2020, as a result of physical abuseand serious physical neglect. The Allegheny County Office of Children,Youth, and Families (ACOCYF) indicated the report on August 5, 2020,naming the victim child’s father, stepmother, and stepmother’s sister as theperpetrators. On the date of incident, the victim child was foundunresponsive at the father’s residence and was transported to the localhospital by emergency medical services in cardiac arrest. The child waspronounced dead and, upon examination, medical personnel noted that thechild had extensive bruising to the extremities, torso, head, and genitalia.Additionally, the attending physician noted that the child appeared to bemalnourished. According to the medical examiner, the child died as a resultof malnutrition and failure to thrive with cachexia and profoundhypoglycemia, with evidence of cutaneous blunt force trauma. The child'sdeath was ruled a homicide. As the result of the safety assessmentcompleted, the three other children in the home on the date of the incidentwere placed into kinship foster care and services were provided. At the timethe report was indicated, the father, stepmother, and stepmother’s sisterwere criminally charged. The family was previously known to child welfare.In August 2016, ACOCYF received a general protective services report forparental substance use which was determined valid and services wereprovided.ButlerPage 1 of 19 July 19, 20242020 3rd Quarter Fatalities/Near FatalitiesJuly 1 to September 30, 2020"
fatality,Butler,"3. A 4-year-old male child died on July 16, 2020, as a result of serious physicalneglect. Butler County Children and Youth Services (BCCYS) indicated thereport on September 8, 2020, naming the victim child’s mother and thebabysitter as the perpetrators. On the date of the incident, the babysittertook the victim child to play near a body of water where the child slippedinto the water and could not be located. Emergency services were notcontacted by the babysitter nor by the family but rather the father, mother,and babysitter’s boyfriend arrived on scene dove in the water and found thechild below the surface. The babysitter’s boyfriend administeredcardiopulmonary resuscitation while the mother contacted emergencyservices. Emergency services arrived at the scene, the child was taken to thelocal hospital and subsequently was life flighted to the regional traumacenter. Once at the trauma center, the child was placed in the intensive careunit on life support systems with no discernable brain function andsubsequently died. As the result of the safety assessment completed, the twoother children in the home at the time of the incident remained in the careof the mother and no services were provided. At the time the report wasindicated, the criminal investigation was pending and no criminal chargeshad been filed. The victim child’s family and the family of the babysitter werepreviously known child welfare. In April 2004 and June 2013, BCCYSreceived two child protective services (CPS) reports regarding causing sexualabuse or exploitation of a child through any act/failure to act and seriousphysical neglect which were indicated and services were provided. In August2007, BCCYS received a CPS report regarding bodily injury which wasfounded and services were provided. In August 2008, BCCYS received ageneral protective services (GPS) report regarding delay/denial in healthcarewhich was determined valid and no services were provided. In June 2017and January 2020, BCCYS received two GPS reports regardinghomelessness and truancy which were determined valid and services wereprovided. In February 2019, May 2019, and October 2019, BCCYS receivedGPS reports regarding truancy which were determined valid and no serviceswere provided.Carbon"
fatality,Carbon,"4. A 3-year-old male child died on February 11, 2020, as a result of seriousphysical neglect. Carbon County Children and Youth Services (CCCYS)indicated the report on July 24, 2020, naming the victim child’s mother,father, and two adult household members as the perpetrators. On the dateof the incident, the victim child was found unresponsive by the mother andtransported to the hospital, where the child was pronounced dead. Anautopsy was performed and toxicology tests results determined the cause ofdeath to be illegal substance toxicity. The criminal investigation revealedthat the parents and adult household members admitted to using the illegalsubstance and drug paraphernalia was discovered in the home. The illegalsubstances were provided by the household members and one of thehousehold members admitted that the child had possibly been exposed tothe substance. As the result of the safety assessment completed, the twoother children in the home at the time of the incident remained in thecustody of the parents and services were provided. At the time the reportwas indicated, the mother, the father, and two adult household memberswere criminally charged. The family was previously known to child welfare.Page 2 of 19 July 19, 20242020 3rd Quarter Fatalities/Near FatalitiesJuly 1 to September 30, 2020In February 2017, CCCYS received a general protective services (GPS) reportregarding parental substance use and general neglect which was determinedvalid and no services were provided. In April 2017, CCCYS received a GPSreport regarding parental substance use and general neglect which wasdetermined valid and services were provided. In January 2020, MCCYSreceived two GPS reports regarding truancy. This report was active at thetime of the fatality incident."
fatality,Carbon,"5. A 2-year-old male child died on May 24, 2020, as a result of serious physicalneglect. Carbon County Children and Youth Services indicated the report onJuly 21, 2020, naming the victim child’s mother and father as theperpetrators. On the date of the incident, the victim child died from a self-inflicted single gunshot wound to the head. It was determined through theinvestigation that a loaded gun was left in a bin that contained the child’stoys which was left on the floor accessible to the child. Both parents wereaware that the gun was accessible to the child and allowed the child to beunsupervised in the room where the gun was located. Law enforcement andemergency medical services responded to the incident scene. The child wastransported by ambulance to the hospital where the child was pronounceddead. There were no other children in the home at the time of the incident.At the time the report was indicated, the mother and father were criminallycharged. The family had no prior documented child welfare involvement.Dauphin"
fatality,Dauphin,"6. A 14-year-old male child died on July 6, 2020, as a result serious physicalneglect. Dauphin County Children and Youth Services indicated the reporton August 18, 2020, naming the victim child’s father and the father’sparamour as the perpetrators. On the date of the incident, the victim childdied as the result of an overdose of an illegal substance. It was determinedthrough the investigation that the father and father’s paramour testedpositive for illegal substances. It was also determined through theinvestigation that both the father and the paramour were aware the victimchild was using illegal substances excessively and did not attempt tointervene. There were no other children in the home at the time of theincident and no services were provided. At the time the report was indicated,no criminal charges had been filed. The family had no prior documentedchild welfare involvement."
fatality,Dauphin,"7. A 6-month-old male child died on December 18, 2016, as a result ofphysical abuse. Dauphin County Children and Youth Services (DCCYS)indicated the report on September 28, 2020, naming the victim child’s fatherand mother as the perpetrators. On July 30, 2020, new information wasobtained from the final autopsy which disclosed that the victim child hadthree skull fractures, with two separate points of contact and the cause ofdeath was determined to be blunt force trauma to the head. It wasdetermined through the investigation that the parents were the solecaretakers of the child at the time when the injuries were sustained. As theresult of the safety assessment completed, the two other children in thehome at the time of incident were placed with relatives and services wereprovided. At the time the report was indicated, the criminal investigationwas pending and no criminal charges had been filed. The family wasPage 3 of 19 July 19, 20242020 3rd Quarter Fatalities/Near FatalitiesJuly 1 to September 30, 2020previously known to child welfare. In October 2015, DCCYS received ageneral protective services (GPS) report regarding medical neglect which wasdetermined valid and no services were provided. In December 2016, DCCYSreceived a child protective services report regarding serious physical neglectwhich was indicated and services were provided. In January 2017, DCCYSreceived a GPS report regarding parental substance use which wasdetermined valid and services were provided.Erie"
fatality,Erie,"8. A 1-week-old female child died on June 7, 2020, as a result of seriousphysical neglect. Erie County Office of Children and Youth (ECOCY)indicated the report on August 12, 2020, naming the victim child’s motherand father as the perpetrators. On the date of incident, the mother woke upand found the victim child underneath her unresponsive with blood comingfrom the nose. It was determined through the investigation the mother andthe father were co-sleeping with the child on two couches pushed togetherand the parents were under the influence of illegal substances at the time ofthe incident. As the result of the safety assessment completed, the one otherchild in the home at the time of the incident was placed with relatives andno services were provided. At the time the report was indicated, the criminalinvestigation was pending and no charges had been filed. The family waspreviously known to child welfare. In November 2018 and May 2020, ECOCYreceived general protective services reports regarding parental substance usewhich were determined valid and services were provided."
fatality,Erie,"9. A 1-month-old female child died on July 28, 2020, as a result of physicalabuse. Erie County Office of Children and Youth (ECOCY) indicated thereport on August 18, 2020, naming the victim child’s mother and father asthe perpetrators. On the date of the incident, the victim child’s fathercontacted emergency medical services due to the child being unresponsiveand cold to the touch. The child was transported via ambulance to a localhospital and intubated. The child presented at the hospital with seizureactivity, severely imbalanced electrolytes, respiratory failure, and shock; thechild was life-flighted to a specialized children’s hospital. Further medicaltesting revealed the child had multilayered bilateral retinal hemorrhages,global cerebral edema, intracranial hemorrhage, including vitreoushemorrhage, edema of the spinal cord, edema consistent with cervicalligamentous injury, subdural collection in the cervical canal, and a rightradius fracture with no signs of healing. The constellations of severe injuriescould not be explained by an underlying medical condition and were theresult of trauma. The child subsequently died as a result of the injuriessustained. It was determined through the investigation that the parentswere the only caretakers of the child at the time of the incident. As the resultof the safety assessment completed, the one other child in the home at thetime of the incident was placed with a relative and services were provided. Atthe time the report was indicated, the criminal investigation was pendingand no criminal charges had been filed. The family was previously known tochild welfare. In June 2020, ECOCY received a general protective servicesreport regarding parental substance use which was determined valid and noservices were provided. This report was active at the time of the fatalityincident.Page 4 of 19 July 19, 20242020 3rd Quarter Fatalities/Near FatalitiesJuly 1 to September 30, 2020Franklin"
